PlotID,SiteNum,RowNum,ColNum,Position,PlotName,SiteName,CropName,SamplingWeek,Month,Day,Year,Height_cm,Height_mm,Diameter_mm,SPAD,TotCH_ugcm2,Temp_F
189,6,2,3,623,AG_SHVB-2,AG,SH,6,6,15,2018,101.8,1018,5.35,35.9,32.2,98.5
189,6,2,3,623,AG_SHVB-2,AG,SH,6,6,15,2018,85,850,1.32,40.2,38.1,98.5
189,6,2,3,623,AG_SHVB-2,AG,SH,6,6,15,2018,69,690,2.98,30.9,25.7,98.5
189,6,2,3,623,AG_SHVB-2,AG,SH,6,6,15,2018,92,920,4.66,35.3,31.4,98.6
189,6,2,3,623,AG_SHVB-2,AG,SH,6,6,15,2018,55,550,2.75,41.6,40.1,98.7
190,6,2,4,624,AG_SS-2,AG,SS,6,6,15,2018,23.7,237,6.54,35,31.1,98.8
190,6,2,4,624,AG_SS-2,AG,SS,6,6,15,2018,70,700,2.44,39.5,37.1,98.9
190,6,2,4,624,AG_SS-2,AG,SS,6,6,15,2018,92.1,921,3,38,35.1,99
190,6,2,4,624,AG_SS-2,AG,SS,6,6,15,2018,79,790,6.35,28.5,22.8,99.3
190,6,2,4,624,AG_SS-2,AG,SS,6,6,15,2018,73.6,736,2.7,23.8,17.3,99.3
190,6,2,4,624,AG_SS-2,AG,SS,6,6,15,2018,77.5,775,6.93,23.3,16.7,99.4
190,6,2,4,624,AG_SS-2,AG,SS,6,6,15,2018,54,540,7.27,27.4,21.5,99.6
190,6,2,4,624,AG_SS-2,AG,SS,6,6,15,2018,61.8,618,6.65,20.2,13.4,99.7
190,6,2,4,624,AG_SS-2,AG,SS,6,6,15,2018,60,600,4.75,27,21,99.6
190,6,2,4,624,AG_SS-2,AG,SS,6,6,15,2018,67.8,678,2.13,27.1,21.2,99.8
191,6,2,5,625,AG_VB-2,AG,VB,6,6,15,2018,57,570,5.61,38.3,35.5,99.8
191,6,2,5,625,AG_VB-2,AG,VB,6,6,15,2018,58,580,3.67,27.4,21.5,100
191,6,2,5,625,AG_VB-2,AG,VB,6,6,15,2018,44,440,5,27.3,21.4,100
191,6,2,5,625,AG_VB-2,AG,VB,6,6,15,2018,63,630,4.19,24.7,18.4,100.2
191,6,2,5,625,AG_VB-2,AG,VB,6,6,15,2018,32,320,4.37,36,32.4,100.3
191,6,2,5,625,AG_VB-2,AG,VB,6,6,15,2018,57.2,572,4.6,41.4,39.8,100.3
191,6,2,5,625,AG_VB-2,AG,VB,6,6,15,2018,30,300,4.69,38.2,35.3,100.5
191,6,2,5,625,AG_VB-2,AG,VB,6,6,15,2018,35.2,352,4.45,32.6,27.8,100.6
191,6,2,5,625,AG_VB-2,AG,VB,6,6,15,2018,24,240,3.31,38.1,35.2,100.6
191,6,2,5,625,AG_VB-2,AG,VB,6,6,15,2018,28,280,5,31.1,26,100.8
192,6,2,6,626,AG_SSVB-2,AG,VB,6,6,15,2018,63.6,636,4.34,42.4,41.2,100.8
192,6,2,6,626,AG_SSVB-2,AG,VB,6,6,15,2018,27,270,2.53,39.6,37.3,100.9
192,6,2,6,626,AG_SSVB-2,AG,VB,6,6,15,2018,60,600,3.24,31.3,26.2,100.9
192,6,2,6,626,AG_SSVB-2,AG,VB,6,6,15,2018,62,620,3.47,36.9,33.6,101.2
192,6,2,6,626,AG_SSVB-2,AG,VB,6,6,15,2018,38,380,4.8,35.4,31.6,101.2
192,6,2,6,626,AG_SSVB-2,AG,SS,6,6,15,2018,92,920,6.84,24.9,18.6,101.6
192,6,2,6,626,AG_SSVB-2,AG,SS,6,6,15,2018,76,760,1.62,34.2,29.9,101.7
192,6,2,6,626,AG_SSVB-2,AG,SS,6,6,15,2018,81.5,815,5.82,29.1,23.5,101.7
192,6,2,6,626,AG_SSVB-2,AG,SS,6,6,15,2018,81,810,7.47,23.1,16.5,101.8
192,6,2,6,626,AG_SSVB-2,AG,SS,6,6,15,2018,73.5,735,6.66,24.1,17.6,101.8
193,6,3,1,631,AG_SHVB-3,AG,VB,6,6,15,2018,49,490,3.22,22.9,16.3,101.9
193,6,3,1,631,AG_SHVB-3,AG,VB,6,6,15,2018,47.2,472,3.38,25.4,19.2,101.8
193,6,3,1,631,AG_SHVB-3,AG,VB,6,6,15,2018,74.5,745,3.24,22.4,15.7,101.8
193,6,3,1,631,AG_SHVB-3,AG,VB,6,6,15,2018,87,870,4.32,29.5,24,102
193,6,3,1,631,AG_SHVB-3,AG,VB,6,6,15,2018,47.5,475,4.67,39.7,37.4,101.9
193,6,3,1,631,AG_SHVB-3,AG,SH,6,6,15,2018,102.3,1023,4.51,37.6,34.5,102
193,6,3,1,631,AG_SHVB-3,AG,SH,6,6,15,2018,42.7,427,3.11,29.2,23.6,102
193,6,3,1,631,AG_SHVB-3,AG,SH,6,6,15,2018,70,700,4.15,30,24.6,102
193,6,3,1,631,AG_SHVB-3,AG,SH,6,6,15,2018,90.9,909,3.69,37.4,34.2,102.1
193,6,3,1,631,AG_SHVB-3,AG,SH,6,6,15,2018,86.6,866,3.31,26.4,20.3,102.1
194,6,3,2,632,AG_SS-3,AG,SS,6,6,15,2018,107.5,1075,9.5,52.9,57.4,102
194,6,3,2,632,AG_SS-3,AG,SS,6,6,15,2018,99,990,2.52,39,36.4,102.1
194,6,3,2,632,AG_SS-3,AG,SS,6,6,15,2018,57.6,576,1.97,37.6,34.5,102
194,6,3,2,632,AG_SS-3,AG,SS,6,6,15,2018,34,340,6.81,29.8,24.4,102.1
194,6,3,2,632,AG_SS-3,AG,SS,6,6,15,2018,65,650,3.84,18.3,11.4,102.2
194,6,3,2,632,AG_SS-3,AG,SS,6,6,15,2018,75,750,4.32,22.8,16.2,102.2
194,6,3,2,632,AG_SS-3,AG,SS,6,6,15,2018,55,550,3.4,20.6,13.8,102.2
194,6,3,2,632,AG_SS-3,AG,SS,6,6,15,2018,53,530,5.07,35.7,32,102.2
194,6,3,2,632,AG_SS-3,AG,SS,6,6,15,2018,78,780,3.91,29.1,23.5,102.2
194,6,3,2,632,AG_SS-3,AG,SS,6,6,15,2018,111.3,1113,5.57,32.2,27.3,102.3
195,6,3,3,633,AG_VB-3,AG,VB,6,6,15,2018,40,400,5.23,25.1,18.8,102.3
195,6,3,3,633,AG_VB-3,AG,VB,6,6,15,2018,7,70,2.8,22.8,16.2,102.3
195,6,3,3,633,AG_VB-3,AG,VB,6,6,15,2018,34,340,4.45,24.8,18.5,102.3
195,6,3,3,633,AG_VB-3,AG,VB,6,6,15,2018,59,590,3.71,38.5,35.7,102.4
195,6,3,3,633,AG_VB-3,AG,VB,6,6,15,2018,37.4,374,4.75,35.4,31.6,102.4
195,6,3,3,633,AG_VB-3,AG,VB,6,6,15,2018,57,570,4.32,41.9,40.5,102.3
195,6,3,3,633,AG_VB-3,AG,VB,6,6,15,2018,40.1,401,3.05,32.4,27.6,102.3
195,6,3,3,633,AG_VB-3,AG,VB,6,6,15,2018,53,530,3.58,36.8,33.4,102.5
195,6,3,3,633,AG_VB-3,AG,VB,6,6,15,2018,60,600,5.44,40.9,39.1,102.3
195,6,3,3,633,AG_VB-3,AG,VB,6,6,15,2018,36.9,369,4.38,28.7,23,102.3
196,6,3,4,634,AG_SSVB-3,AG,VB,6,6,15,2018,115,1150,3.55,34.4,30.1,102.3
196,6,3,4,634,AG_SSVB-3,AG,VB,6,6,15,2018,74,740,3.64,34.2,29.9,102.4
196,6,3,4,634,AG_SSVB-3,AG,VB,6,6,15,2018,19,190,4.36,37.9,34.9,102.5
196,6,3,4,634,AG_SSVB-3,AG,VB,6,6,15,2018,32,320,4.33,37.6,34.5,102.4
196,6,3,4,634,AG_SSVB-3,AG,VB,6,6,15,2018,61.9,619,4.25,31.7,26.7,102.5
196,6,3,4,634,AG_SSVB-3,AG,SS,6,6,15,2018,119.1,1191,9.63,35.9,32.2,102.5
196,6,3,4,634,AG_SSVB-3,AG,SS,6,6,15,2018,107,1070,2.95,35.5,31.7,102.5
196,6,3,4,634,AG_SSVB-3,AG,SS,6,6,15,2018,107.5,1075,5.69,25.3,19.1,102.3
196,6,3,4,634,AG_SSVB-3,AG,SS,6,6,15,2018,85,850,2.96,22.5,15.8,102.3
196,6,3,4,634,AG_SSVB-3,AG,SS,6,6,15,2018,50,500,6.63,24.1,17.6,102.5
197,6,3,5,635,AG_SH-3,AG,SH,6,6,15,2018,112,1120,6.37,30.2,24.9,102.3
197,6,3,5,635,AG_SH-3,AG,SH,6,6,15,2018,29.8,298,4.09,24.3,17.8,102.3
197,6,3,5,635,AG_SH-3,AG,SH,6,6,15,2018,68,680,1.96,32.4,27.6,102.3
197,6,3,5,635,AG_SH-3,AG,SH,6,6,15,2018,93,930,2.62,37,33.7,102.3
197,6,3,5,635,AG_SH-3,AG,SH,6,6,15,2018,88,880,3.86,39.3,36.8,102.4
197,6,3,5,635,AG_SH-3,AG,SH,6,6,15,2018,100,1000,3.13,33.1,28.5,102.4
197,6,3,5,635,AG_SH-3,AG,SH,6,6,15,2018,60,600,4.77,37.2,34,102.3
197,6,3,5,635,AG_SH-3,AG,SH,6,6,15,2018,38,380,2.13,27.4,21.5,102.2
197,6,3,5,635,AG_SH-3,AG,SH,6,6,15,2018,92,920,4.14,44.3,44.1,102.3
197,6,3,5,635,AG_SH-3,AG,SH,6,6,15,2018,103.9,1039,3.81,34.5,30.3,102.3
198,6,3,6,636,AG_SHSS-3,AG,SS,6,6,15,2018,102.45,1024.5,6.5,30.2,24.9,102.3
198,6,3,6,636,AG_SHSS-3,AG,SS,6,6,15,2018,85,850,7.21,24.3,17.8,102.3
198,6,3,6,636,AG_SHSS-3,AG,SS,6,6,15,2018,74.1,741,3.32,32.4,27.6,102.3
198,6,3,6,636,AG_SHSS-3,AG,SS,6,6,15,2018,111,1110,7.45,37,33.7,102.3
198,6,3,6,636,AG_SHSS-3,AG,SS,6,6,15,2018,82.3,823,2.64,39.3,36.8,102.4
198,6,3,6,636,AG_SHSS-3,AG,SH,6,6,15,2018,22.7,227,4.44,33.1,28.5,102.4
198,6,3,6,636,AG_SHSS-3,AG,SH,6,6,15,2018,85.5,855,3.37,37.2,34,102.3
198,6,3,6,636,AG_SHSS-3,AG,SH,6,6,15,2018,52,520,2.65,27.4,21.5,102.2
198,6,3,6,636,AG_SHSS-3,AG,SH,6,6,15,2018,103,1030,3.93,44.3,44.1,102.3
198,6,3,6,636,AG_SHSS-3,AG,SH,6,6,15,2018,111,1110,3.73,34.5,30.3,102.3
199,6,4,1,641,AG_SSVB-4,AG,VB,6,6,15,2018,29.8,298,4.01,36.6,33.2,102
199,6,4,1,641,AG_SSVB-4,AG,VB,6,6,15,2018,36.3,363,3.42,41.7,40.2,102
199,6,4,1,641,AG_SSVB-4,AG,VB,6,6,15,2018,39.8,398,4.15,40.6,38.6,102
199,6,4,1,641,AG_SSVB-4,AG,VB,6,6,15,2018,25.2,252,3.54,33.3,28.7,102
199,6,4,1,641,AG_SSVB-4,AG,VB,6,6,15,2018,25,250,3.74,41.3,39.6,101.9
199,6,4,1,641,AG_SSVB-4,AG,SS,6,6,15,2018,45,450,5.58,30.8,25.6,102
199,6,4,1,641,AG_SSVB-4,AG,SS,6,6,15,2018,70.2,702,2.99,42.1,40.8,101.9
199,6,4,1,641,AG_SSVB-4,AG,SS,6,6,15,2018,40,400,1.42,36.1,32.5,102
199,6,4,1,641,AG_SSVB-4,AG,SS,6,6,15,2018,55,550,3.89,33.4,28.9,101.9
199,6,4,1,641,AG_SSVB-4,AG,SS,6,6,15,2018,49.5,495,4.91,19.8,13,101.8
200,6,4,2,642,AG_SHVB-4,AG,VB,6,6,15,2018,89,890,3.76,23.5,16.9,101.8
200,6,4,2,642,AG_SHVB-4,AG,VB,6,6,15,2018,103,1030,5.81,30.3,25,101.8
200,6,4,2,642,AG_SHVB-4,AG,VB,6,6,15,2018,36.5,365,2.5,29.3,23.8,101.9
200,6,4,2,642,AG_SHVB-4,AG,VB,6,6,15,2018,36,360,4.07,22.6,16,101.9
200,6,4,2,642,AG_SHVB-4,AG,VB,6,6,15,2018,13.6,136,4.18,41.4,39.8,101.8
200,6,4,2,642,AG_SHVB-4,AG,SH,6,6,15,2018,97.2,972,5.02,40.2,38.1,101.8
200,6,4,2,642,AG_SHVB-4,AG,SH,6,6,15,2018,82,820,1.33,33.8,29.4,101.7
200,6,4,2,642,AG_SHVB-4,AG,SH,6,6,15,2018,24.6,246,2.97,36.7,33.3,101.8
200,6,4,2,642,AG_SHVB-4,AG,SH,6,6,15,2018,79,790,3.84,34.3,30,101.8
200,6,4,2,642,AG_SHVB-4,AG,SH,6,6,15,2018,74.1,741,3.29,37,33.7,101.8
201,6,4,3,643,AG_SHSS-4,AG,SS,6,6,15,2018,94.9,949,10.74,39.6,37.3,101.8
201,6,4,3,643,AG_SHSS-4,AG,SS,6,6,15,2018,90,900,2.02,41.9,40.5,101.7
201,6,4,3,643,AG_SHSS-4,AG,SS,6,6,15,2018,85,850,5.29,39.9,37.7,101.7
201,6,4,3,643,AG_SHSS-4,AG,SS,6,6,15,2018,99.9,999,7.96,30.3,25,101.7
201,6,4,3,643,AG_SHSS-4,AG,SS,6,6,15,2018,40,400,3.7,30.5,25.2,101.7
201,6,4,3,643,AG_SHSS-4,AG,SH,6,6,15,2018,74,740,3.14,27.3,21.4,101.7
201,6,4,3,643,AG_SHSS-4,AG,SH,6,6,15,2018,41.5,415,1.82,30,24.6,101.6
201,6,4,3,643,AG_SHSS-4,AG,SH,6,6,15,2018,63,630,2.56,32,27.1,101.7
201,6,4,3,643,AG_SHSS-4,AG,SH,6,6,15,2018,25,250,2.22,33.7,29.2,101.7
201,6,4,3,643,AG_SHSS-4,AG,SH,6,6,15,2018,79.5,795,2.22,33.4,28.9,101.7
202,6,4,4,644,AG_VB-4,AG,VB,6,6,15,2018,41,410,2.94,33.2,28.6,101.7
202,6,4,4,644,AG_VB-4,AG,VB,6,6,15,2018,53,530,2.94,30.1,24.7,101.7
202,6,4,4,644,AG_VB-4,AG,VB,6,6,15,2018,31.1,311,3.89,35.3,31.4,101.6
202,6,4,4,644,AG_VB-4,AG,VB,6,6,15,2018,31,310,4.45,34.9,30.9,101.7
202,6,4,4,644,AG_VB-4,AG,VB,6,6,15,2018,29,290,3.62,35.3,31.4,101.7
202,6,4,4,644,AG_VB-4,AG,VB,6,6,15,2018,29.5,295,4.68,35.3,31.4,101.7
202,6,4,4,644,AG_VB-4,AG,VB,6,6,15,2018,50,500,4.69,38.3,35.5,101.7
202,6,4,4,644,AG_VB-4,AG,VB,6,6,15,2018,49,490,4.7,39.8,37.5,101.7
202,6,4,4,644,AG_VB-4,AG,VB,6,6,15,2018,47.1,471,4.14,26.8,20.8,101.6
202,6,4,4,644,AG_VB-4,AG,VB,6,6,15,2018,44.5,445,3.77,34.4,30.1,101.7
203,6,4,5,645,AG_SS-4,AG,SS,6,6,15,2018,114.3,1143,7.71,35.4,31.6,101.6
203,6,4,5,645,AG_SS-4,AG,SS,6,6,15,2018,95,950,1.66,32.5,27.7,101.6
203,6,4,5,645,AG_SS-4,AG,SS,6,6,15,2018,88.4,884,7.05,33.4,28.9,101.7
203,6,4,5,645,AG_SS-4,AG,SS,6,6,15,2018,90,900,6.32,36.6,33.2,101.7
203,6,4,5,645,AG_SS-4,AG,SS,6,6,15,2018,29.9,299,7.35,27.9,22.1,101.7
203,6,4,5,645,AG_SS-4,AG,SS,6,6,15,2018,88.3,883,4.21,32.6,27.8,101.7
203,6,4,5,645,AG_SS-4,AG,SS,6,6,15,2018,88.5,885,3.03,27.3,21.4,101.8
203,6,4,5,645,AG_SS-4,AG,SS,6,6,15,2018,63.8,638,2.2,22.3,15.6,101.7
203,6,4,5,645,AG_SS-4,AG,SS,6,6,15,2018,48.5,485,4.72,17.4,10.5,101.8
203,6,4,5,645,AG_SS-4,AG,SS,6,6,15,2018,33.3,333,4.89,29.5,24,101.7
204,6,4,6,646,AG_SH-4,AG,SH,6,6,15,2018,62.9,629,3,32.9,28.2,101.8
204,6,4,6,646,AG_SH-4,AG,SH,6,6,15,2018,61,610,1.5,27.1,21.2,101.7
204,6,4,6,646,AG_SH-4,AG,SH,6,6,15,2018,59,590,2.19,30.4,25.1,101.8
204,6,4,6,646,AG_SH-4,AG,SH,6,6,15,2018,17.1,171,2.14,29.7,24.2,101.8
204,6,4,6,646,AG_SH-4,AG,SH,6,6,15,2018,35,350,1.03,17.7,10.8,101.7
204,6,4,6,646,AG_SH-4,AG,SH,6,6,15,2018,55.1,551,1.41,18.1,11.2,101.8
204,6,4,6,646,AG_SH-4,AG,SH,6,6,15,2018,55.4,554,2.47,38.4,35.6,101.8
204,6,4,6,646,AG_SH-4,AG,SH,6,6,15,2018,33,330,3.4,33.5,29,101.8
204,6,4,6,646,AG_SH-4,AG,SH,6,6,15,2018,14.5,145,2.27,33.9,29.5,101.7
204,6,4,6,646,AG_SH-4,AG,SH,6,6,15,2018,31.1,311,2.43,36.7,33.3,101.8
205,6,5,1,651,AG_VB-5,AG,VB,6,6,15,2018,65,650,4.53,36.1,32.5,101.7
205,6,5,1,651,AG_VB-5,AG,VB,6,6,15,2018,22.3,223,332,37.5,34.4,101.8
205,6,5,1,651,AG_VB-5,AG,VB,6,6,15,2018,52,520,1.75,37.7,34.6,101.7
205,6,5,1,651,AG_VB-5,AG,VB,6,6,15,2018,52,520,4.69,38.5,35.7,101.8
205,6,5,1,651,AG_VB-5,AG,VB,6,6,15,2018,20.3,203,3.28,30.5,25.2,101.8
205,6,5,1,651,AG_VB-5,AG,VB,6,6,15,2018,29,290,4.35,30.4,25.1,101.8
205,6,5,1,651,AG_VB-5,AG,VB,6,6,15,2018,34.3,343,3.41,39.7,37.4,101.8
205,6,5,1,651,AG_VB-5,AG,VB,6,6,15,2018,14.7,147,4.57,45.8,46.3,101.8
205,6,5,1,651,AG_VB-5,AG,VB,6,6,15,2018,50,500,3.25,43.6,42.9,101.7
205,6,5,1,651,AG_VB-5,AG,VB,6,6,15,2018,36.5,365,4.66,41.4,39.8,101.7
206,6,5,2,652,AG_SSVB-5,AG,VB,6,6,15,2018,45,450,3.41,29.6,24.1,101.8
206,6,5,2,652,AG_SSVB-5,AG,VB,6,6,15,2018,27.6,276,4.21,28.8,23.2,101.7
206,6,5,2,652,AG_SSVB-5,AG,VB,6,6,15,2018,78,780,3.3,35.5,31.7,101.7
206,6,5,2,652,AG_SSVB-5,AG,VB,6,6,15,2018,59,590,3.61,43.5,42.8,101.8
206,6,5,2,652,AG_SSVB-5,AG,VB,6,6,15,2018,54,540,3.41,42.8,41.8,101.8
206,6,5,2,652,AG_SSVB-5,AG,SS,6,6,15,2018,72,720,2.19,37.4,34.2,101.7
206,6,5,2,652,AG_SSVB-5,AG,SS,6,6,15,2018,30,300,10.12,36,32.4,101.7
206,6,5,2,652,AG_SSVB-5,AG,SS,6,6,15,2018,32,320,3.13,35,31.1,101.8
206,6,5,2,652,AG_SSVB-5,AG,SS,6,6,15,2018,23.5,235,6.39,36.7,33.3,101.7
206,6,5,2,652,AG_SSVB-5,AG,SS,6,6,15,2018,75,750,2.97,38.1,35.2,101.7
207,6,5,3,653,AG_SH-5,AG,SH,6,6,15,2018,93.9,939,7.7,30.4,25.1,101.8
207,6,5,3,653,AG_SH-5,AG,SH,6,6,15,2018,82.2,822,1.65,14.3,7.4,101.7
207,6,5,3,653,AG_SH-5,AG,SH,6,6,15,2018,34.5,345,2.7,29.9,24.5,101.8
207,6,5,3,653,AG_SH-5,AG,SH,6,6,15,2018,66.2,662,3.95,30.7,25.5,101.8
207,6,5,3,653,AG_SH-5,AG,SH,6,6,15,2018,70,700,3.72,32.1,27.2,101.8
207,6,5,3,653,AG_SH-5,AG,SH,6,6,15,2018,60,600,2.81,32.3,27.5,101.9
207,6,5,3,653,AG_SH-5,AG,SH,6,6,15,2018,84,840,3,34.8,30.8,101.8
207,6,5,3,653,AG_SH-5,AG,SH,6,6,15,2018,88,880,2.24,40.5,38.5,101.9
207,6,5,3,653,AG_SH-5,AG,SH,6,6,15,2018,87.5,875,3.88,30,24.6,102
207,6,5,3,653,AG_SH-5,AG,SH,6,6,15,2018,95,950,3.75,35.1,31.2,102
208,6,5,4,654,AG_SHSS-5,AG,SS,6,6,15,2018,96,960,11.63,38.7,36,102
208,6,5,4,654,AG_SHSS-5,AG,SS,6,6,15,2018,92,920,4.29,41.9,40.5,102
208,6,5,4,654,AG_SHSS-5,AG,SS,6,6,15,2018,26.2,262,3.01,39.1,36.6,102.1
208,6,5,4,654,AG_SHSS-5,AG,SS,6,6,15,2018,98,980,4.67,38,35.1,102
208,6,5,4,654,AG_SHSS-5,AG,SS,6,6,15,2018,84,840,4.85,43.6,42.9,102.1
208,6,5,4,654,AG_SHSS-5,AG,SH,6,6,15,2018,21.5,215,5.65,30.7,25.5,102.2
208,6,5,4,654,AG_SHSS-5,AG,SH,6,6,15,2018,94,940,1.65,29.8,24.4,102.2
208,6,5,4,654,AG_SHSS-5,AG,SH,6,6,15,2018,86,860,2.85,26.8,20.8,102.1
208,6,5,4,654,AG_SHSS-5,AG,SH,6,6,15,2018,68,680,1.79,22,15.3,102.3
208,6,5,4,654,AG_SHSS-5,AG,SH,6,6,15,2018,65,650,3.45,30.8,25.6,102.3
209,6,5,5,655,AG_SHVB-5,AG,VB,6,6,15,2018,82,820,3.14,40.8,38.9,102.3
209,6,5,5,655,AG_SHVB-5,AG,VB,6,6,15,2018,44,440,3.67,34.5,30.4,102.4
209,6,5,5,655,AG_SHVB-5,AG,VB,6,6,15,2018,92,920,4.66,32.8,28.1,102.5
209,6,5,5,655,AG_SHVB-5,AG,VB,6,6,15,2018,85,850,4.76,42.7,41.6,102.4
209,6,5,5,655,AG_SHVB-5,AG,VB,6,6,15,2018,46,460,4.82,33.8,29.4,102.5
209,6,5,5,655,AG_SHVB-5,AG,SH,6,6,15,2018,135,1350,4.48,35.7,32,102.6
209,6,5,5,655,AG_SHVB-5,AG,SH,6,6,15,2018,125,1250,7.02,26.4,20.3,102.6
209,6,5,5,655,AG_SHVB-5,AG,SH,6,6,15,2018,37,370,5.58,42,40.6,102.6
209,6,5,5,655,AG_SHVB-5,AG,SH,6,6,15,2018,85,850,4.42,36.9,33.6,102.8
209,6,5,5,655,AG_SHVB-5,AG,SH,6,6,15,2018,110,1100,2.13,37.1,33.8,102.9
210,6,5,6,656,AG_SS-5,AG,SS,6,6,15,2018,82,820,7.87,36.5,33,102.9
210,6,5,6,656,AG_SS-5,AG,SS,6,6,15,2018,29.8,298,3.6,31.1,26,102.8
210,6,5,6,656,AG_SS-5,AG,SS,6,6,15,2018,60,600,3.4,33.8,29.4,103
210,6,5,6,656,AG_SS-5,AG,SS,6,6,15,2018,68,680,4.93,38.5,35.7,102.9
210,6,5,6,656,AG_SS-5,AG,SS,6,6,15,2018,70,700,6.29,35.7,32,103.1
210,6,5,6,656,AG_SS-5,AG,SS,6,6,15,2018,56,560,3.88,28.5,22.8,103.1
210,6,5,6,656,AG_SS-5,AG,SS,6,6,15,2018,63,630,3.41,26.6,20.6,103.1
210,6,5,6,656,AG_SS-5,AG,SS,6,6,15,2018,54,540,3.83,24.1,17.6,103.2
210,6,5,6,656,AG_SS-5,AG,SS,6,6,15,2018,50,500,3.24,31.6,26.6,103.2
210,6,5,6,656,AG_SS-5,AG,SS,6,6,15,2018,69,690,8.46,27.4,21.5,103.1
211,6,6,1,661,AG_SHSS-6,AG,SS,6,6,15,2018,15.3,153,1.58,21.7,15,103.2
211,6,6,1,661,AG_SHSS-6,AG,SS,6,6,15,2018,55,550,3.66,25.8,19.6,103.3
211,6,6,1,661,AG_SHSS-6,AG,SS,6,6,15,2018,40,400,2.09,29.9,24.5,103.3
211,6,6,1,661,AG_SHSS-6,AG,SS,6,6,15,2018,32,320,2.49,21.1,14.3,103.2
211,6,6,1,661,AG_SHSS-6,AG,SS,6,6,15,2018,31.5,315,2.01,25.1,18.8,103.7
211,6,6,1,661,AG_SHSS-6,AG,SH,6,6,15,2018,67.1,671,2.65,20.8,14,103.6
211,6,6,1,661,AG_SHSS-6,AG,SH,6,6,15,2018,54.3,543,1.12,23.2,16.6,103.7
211,6,6,1,661,AG_SHSS-6,AG,SH,6,6,15,2018,20.3,203,2,24,17.5,103.6
211,6,6,1,661,AG_SHSS-6,AG,SH,6,6,15,2018,44,440,2.09,26.3,20.2,103.8
211,6,6,1,661,AG_SHSS-6,AG,SH,6,6,15,2018,37.9,379,1.35,38,35.1,103.7
212,6,6,2,662,AG_VB-6,AG,VB,6,6,15,2018,15.1,151,3.96,39.1,36.6,103.8
212,6,6,2,662,AG_VB-6,AG,VB,6,6,15,2018,20.5,205,3.3,37.6,34.5,103.8
212,6,6,2,662,AG_VB-6,AG,VB,6,6,15,2018,52.5,525,2.19,31.2,26.1,103.9
212,6,6,2,662,AG_VB-6,AG,VB,6,6,15,2018,64.5,645,2.46,21.1,14.3,103.8
212,6,6,2,662,AG_VB-6,AG,VB,6,6,15,2018,42.3,423,2.81,37,33.7,103.9
212,6,6,2,662,AG_VB-6,AG,VB,6,6,15,2018,27.2,272,4.5,33.1,28.5,104
212,6,6,2,662,AG_VB-6,AG,VB,6,6,15,2018,32.5,325,3.78,44,43.5,103.9
212,6,6,2,662,AG_VB-6,AG,VB,6,6,15,2018,52,520,3.53,43.9,43.4,104
212,6,6,2,662,AG_VB-6,AG,VB,6,6,15,2018,47,470,2.18,41.3,39.6,104
212,6,6,2,662,AG_VB-6,AG,VB,6,6,15,2018,47.8,478,3.1,33.7,29.2,104.1
213,6,6,3,663,AG_SS-6,AG,SS,6,6,15,2018,22.6,226,4.3,35.3,31.4,104
213,6,6,3,663,AG_SS-6,AG,SS,6,6,15,2018,79.5,795,3.71,40.5,38.5,104
213,6,6,3,663,AG_SS-6,AG,SS,6,6,15,2018,57,570,1.35,39.7,37.4,104.1
213,6,6,3,663,AG_SS-6,AG,SS,6,6,15,2018,60,600,2.94,42.8,41.8,104
213,6,6,3,663,AG_SS-6,AG,SS,6,6,15,2018,31.7,317,5.15,34.6,30.5,104
213,6,6,3,663,AG_SS-6,AG,SS,6,6,15,2018,49,490,6.68,40,37.8,104.1
213,6,6,3,663,AG_SS-6,AG,SS,6,6,15,2018,53,530,3.88,20.7,13.9,104.1
213,6,6,3,663,AG_SS-6,AG,SS,6,6,15,2018,43,430,4.09,26.4,20.3,104.1
213,6,6,3,663,AG_SS-6,AG,SS,6,6,15,2018,59,590,4.99,30.7,25.5,104.1
213,6,6,3,663,AG_SS-6,AG,SS,6,6,15,2018,42.1,421,3.68,21.4,14.7,104.2
214,6,6,4,664,AG_SH-6,AG,SH,6,6,15,2018,16.8,168,1.4,33.8,29.4,104.1
214,6,6,4,664,AG_SH-6,AG,SH,6,6,15,2018,64,640,6.11,31.4,26.3,104.1
214,6,6,4,664,AG_SH-6,AG,SH,6,6,15,2018,29.7,297,1.97,36.3,32.8,104.3
214,6,6,4,664,AG_SH-6,AG,SH,6,6,15,2018,94,940,2.75,38.3,35.5,104.3
214,6,6,4,664,AG_SH-6,AG,SH,6,6,15,2018,32.4,324,5.41,46.6,47.5,104.3
214,6,6,4,664,AG_SH-6,AG,SH,6,6,15,2018,76.7,767,1.52,40.1,37.9,104.2
214,6,6,4,664,AG_SH-6,AG,SH,6,6,15,2018,88,880,2.35,43,42.1,104.3
214,6,6,4,664,AG_SH-6,AG,SH,6,6,15,2018,82,820,1.17,37.7,34.6,104.2
214,6,6,4,664,AG_SH-6,AG,SH,6,6,15,2018,61,610,3.11,40.4,38.4,104.4
214,6,6,4,664,AG_SH-6,AG,SH,6,6,15,2018,64,640,3.72,40.2,38.1,104.4
215,6,6,5,665,AG_SSVB-6,AG,VB,6,6,15,2018,55.3,553,10.02,36.5,33,104.4
