PlotID,PlotName,SiteName,CropTrt,CropName,Position,SiteNum,RowNum,ColNum,SamplingDate,Height_mm,Chlorophyll
47,FO_SHVB-2,FO,SHVB,SH,225,2,2,5,Week 4,320,20.8
47,FO_SHVB-2,FO,SHVB,SH,225,2,2,5,Week 4,250,24.3
47,FO_SHVB-2,FO,SHVB,SH,225,2,2,5,Week 4,350,25.5
47,FO_SHVB-2,FO,SHVB,SH,225,2,2,5,Week 4,110,19.4
47,FO_SHVB-2,FO,SHVB,SH,225,2,2,5,Week 4,430,20.7
47,FO_SHVB-2,FO,SHVB,VB,226,2,2,5,Week 4,700+,31.1
47,FO_SHVB-2,FO,SHVB,VB,226,2,2,6,Week 4,250,32.6
47,FO_SHVB-2,FO,SHVB,VB,226,2,2,6,Week 4,305,19.1
47,FO_SHVB-2,FO,SHVB,VB,226,2,2,6,Week 4,490+,33.3
47,FO_SHVB-2,FO,SHVB,VB,226,2,2,6,Week 4,455+,32.8
47,FO_SHVB-2,FO,SHVB,VB,226,2,2,6,Week 4,275+,28.8
47,FO_SHVB-2,FO,SHVB,VB,226,2,2,6,Week 4,290,28.1
47,FO_SHVB-2,FO,SHVB,VB,226,2,2,6,Week 4,360+,25.2
47,FO_SHVB-2,FO,SHVB,VB,226,2,2,6,Week 4,95,45
47,FO_SHVB-2,FO,SHVB,VB,226,2,2,6,Week 4,220+,32.8
48,FO_SHSS-2,FO,SHSS,SH,226,2,2,6,Week 4,380,27.1
48,FO_SHSS-2,FO,SHSS,SH,226,2,2,6,Week 4,385,13
48,FO_SHSS-2,FO,SHSS,SH,226,2,2,6,Week 4,320,20.7
48,FO_SHSS-2,FO,SHSS,SH,226,2,2,6,Week 4,380,27.8
48,FO_SHSS-2,FO,SHSS,SH,226,2,2,6,Week 4,200,23.2
48,FO_SHSS-2,FO,SHSS,SH,226,2,2,6,Week 4,210,11.4
48,FO_SHSS-2,FO,SHSS,SH,226,2,2,6,Week 4,370,24.1
48,FO_SHSS-2,FO,SHSS,SH,226,2,2,6,Week 4,380,20.4
48,FO_SHSS-2,FO,SHSS,SH,226,2,2,6,Week 4,290,25.1
48,FO_SHSS-2,FO,SHSS,SH,226,2,2,6,Week 4,250,33.4
48,FO_SHSS-2,FO,SHSS,SS,226,2,2,6,Week 4,430,25.4
48,FO_SHSS-2,FO,SHSS,SS,226,2,2,6,Week 4,395,24.5
48,FO_SHSS-2,FO,SHSS,SS,226,2,2,6,Week 4,490,26.3
48,FO_SHSS-2,FO,SHSS,SS,226,2,2,6,Week 4,260,18.5
48,FO_SHSS-2,FO,SHSS,SS,226,2,2,6,Week 4,400,26.4
48,FO_SHSS-2,FO,SHSS,SS,226,2,2,6,Week 4,305,30
48,FO_SHSS-2,FO,SHSS,SS,226,2,2,6,Week 4,420,20.3
48,FO_SHSS-2,FO,SHSS,SS,226,2,2,6,Week 4,390,19.2
48,FO_SHSS-2,FO,SHSS,SS,226,2,2,6,Week 4,350,17.7
48,FO_SHSS-2,FO,SHSS,SS,226,2,2,6,Week 4,515,33.2
49,FO_SH-3,FO,SH,SH,231,2,3,1,Week 4,330,15.6
49,FO_SH-3,FO,SH,SH,231,2,3,1,Week 4,380,13.7
49,FO_SH-3,FO,SH,SH,231,2,3,1,Week 4,350,24.3
49,FO_SH-3,FO,SH,SH,231,2,3,1,Week 4,435,23.7
49,FO_SH-3,FO,SH,SH,231,2,3,1,Week 4,335,19.7
49,FO_SH-3,FO,SH,SH,231,2,3,1,Week 4,230,27.4
49,FO_SH-3,FO,SH,SH,231,2,3,1,Week 4,320,23
49,FO_SH-3,FO,SH,SH,231,2,3,1,Week 4,310,15
49,FO_SH-3,FO,SH,SH,231,2,3,1,Week 4,370,17.7
49,FO_SH-3,FO,SH,SH,231,2,3,1,Week 4,165,20.8
50,FO_SHVB-3,FO,SHVB,SH,232,2,3,2,Week 4,275,25.5
50,FO_SHVB-3,FO,SHVB,SH,232,2,3,2,Week 4,250,24
50,FO_SHVB-3,FO,SHVB,SH,232,2,3,2,Week 4,285,25.1
50,FO_SHVB-3,FO,SHVB,SH,232,2,3,2,Week 4,270,16.5
50,FO_SHVB-3,FO,SHVB,SH,232,2,3,2,Week 4,320,25.1
50,FO_SHVB-3,FO,SHVB,SH,232,2,3,2,Week 4,435,15.6
50,FO_SHVB-3,FO,SHVB,SH,232,2,3,2,Week 4,260,28.4
50,FO_SHVB-3,FO,SHVB,SH,232,2,3,2,Week 4,320,31.3
50,FO_SHVB-3,FO,SHVB,SH,232,2,3,2,Week 4,250,27.2
50,FO_SHVB-3,FO,SHVB,SH,232,2,3,2,Week 4,390,31.9
50,FO_SHVB-3,FO,SHVB,VB,232,2,3,2,Week 4,280,30.6
50,FO_SHVB-3,FO,SHVB,VB,232,2,3,2,Week 4,610+,30.8
50,FO_SHVB-3,FO,SHVB,VB,232,2,3,2,Week 4,440+,36
50,FO_SHVB-3,FO,SHVB,VB,232,2,3,2,Week 4,400+,32.6
50,FO_SHVB-3,FO,SHVB,VB,232,2,3,2,Week 4,560+,32.9
50,FO_SHVB-3,FO,SHVB,VB,232,2,3,2,Week 4,760+,28.2
50,FO_SHVB-3,FO,SHVB,VB,232,2,3,2,Week 4,590+,25.8
50,FO_SHVB-3,FO,SHVB,VB,232,2,3,2,Week 4,390+,29.4
50,FO_SHVB-3,FO,SHVB,VB,232,2,3,2,Week 4,665+,36.2
50,FO_SHVB-3,FO,SHVB,VB,232,2,3,2,Week 4,230,26
51,FO_VB-3,FO,VB,VB,233,2,3,3,Week 4,265,25.6
51,FO_VB-3,FO,VB,VB,233,2,3,3,Week 4,660+,33
51,FO_VB-3,FO,VB,VB,233,2,3,3,Week 4,550,30.3
51,FO_VB-3,FO,VB,VB,233,2,3,3,Week 4,500,28.3
51,FO_VB-3,FO,VB,VB,233,2,3,3,Week 4,640+,27.7
51,FO_VB-3,FO,VB,VB,233,2,3,3,Week 4,260,30.4
51,FO_VB-3,FO,VB,VB,233,2,3,3,Week 4,200,27.5
51,FO_VB-3,FO,VB,VB,233,2,3,3,Week 4,760,28.5
51,FO_VB-3,FO,VB,VB,233,2,3,3,Week 4,410+,33.3
51,FO_VB-3,FO,VB,VB,233,2,3,3,Week 4,240,26.2
52,FO_SHSS-3,FO,SHSS,SH,234,2,3,4,Week 4,260,26.9
52,FO_SHSS-3,FO,SHSS,SH,234,2,3,4,Week 4,290,25.7
52,FO_SHSS-3,FO,SHSS,SH,234,2,3,4,Week 4,100,26.8
52,FO_SHSS-3,FO,SHSS,SH,234,2,3,4,Week 4,365,26.2
52,FO_SHSS-3,FO,SHSS,SH,234,2,3,4,Week 4,390,10.5
52,FO_SHSS-3,FO,SHSS,SH,234,2,3,4,Week 4,160,27.7
52,FO_SHSS-3,FO,SHSS,SH,234,2,3,4,Week 4,315,29.9
52,FO_SHSS-3,FO,SHSS,SH,234,2,3,4,Week 4,255,23.2
52,FO_SHSS-3,FO,SHSS,SH,234,2,3,4,Week 4,300,24
52,FO_SHSS-3,FO,SHSS,SH,234,2,3,4,Week 4,330,25.3
52,FO_SHSS-3,FO,SHSS,SS,234,2,3,4,Week 4,455,22.6
52,FO_SHSS-3,FO,SHSS,SS,234,2,3,4,Week 4,335,18.1
52,FO_SHSS-3,FO,SHSS,SS,234,2,3,4,Week 4,245,16.3
52,FO_SHSS-3,FO,SHSS,SS,234,2,3,4,Week 4,500,14.3
52,FO_SHSS-3,FO,SHSS,SS,234,2,3,4,Week 4,300,19
52,FO_SHSS-3,FO,SHSS,SS,234,2,3,4,Week 4,355,21
52,FO_SHSS-3,FO,SHSS,SS,234,2,3,4,Week 4,360,19.7
52,FO_SHSS-3,FO,SHSS,SS,234,2,3,4,Week 4,370,19.7
52,FO_SHSS-3,FO,SHSS,SS,234,2,3,4,Week 4,250,22.4
52,FO_SHSS-3,FO,SHSS,SS,234,2,3,4,Week 4,320,26.4
53,FO_SS-3,FO,SS,SS,235,2,3,5,Week 4,400,20.8
53,FO_SS-3,FO,SS,SS,235,2,3,5,Week 4,520,23.6
53,FO_SS-3,FO,SS,SS,235,2,3,5,Week 4,365,18.2
53,FO_SS-3,FO,SS,SS,235,2,3,5,Week 4,350,11.9
53,FO_SS-3,FO,SS,SS,235,2,3,5,Week 4,450,20.28
53,FO_SS-3,FO,SS,SS,235,2,3,5,Week 4,310,14.6
53,FO_SS-3,FO,SS,SS,235,2,3,5,Week 4,440,16.3
53,FO_SS-3,FO,SS,SS,235,2,3,5,Week 4,425,16.8
53,FO_SS-3,FO,SS,SS,235,2,3,5,Week 4,355,20.1
53,FO_SS-3,FO,SS,SS,235,2,3,5,Week 4,305,16.3
54,FO_SSVB-3,FO,SSVB,SS,236,2,3,6,Week 4,420,27.3
54,FO_SSVB-3,FO,SSVB,SS,236,2,3,6,Week 4,570,19
54,FO_SSVB-3,FO,SSVB,SS,236,2,3,6,Week 4,335,17.7
54,FO_SSVB-3,FO,SSVB,SS,236,2,3,6,Week 4,470,19.2
54,FO_SSVB-3,FO,SSVB,SS,236,2,3,6,Week 4,600,28.8
54,FO_SSVB-3,FO,SSVB,SS,236,2,3,6,Week 4,490,21.9
54,FO_SSVB-3,FO,SSVB,SS,236,2,3,6,Week 4,480,26
54,FO_SSVB-3,FO,SSVB,SS,236,2,3,6,Week 4,435,27.7
54,FO_SSVB-3,FO,SSVB,SS,236,2,3,6,Week 4,595,29.8
54,FO_SSVB-3,FO,SSVB,SS,236,2,3,6,Week 4,360,24.6
54,FO_SSVB-3,FO,SSVB,VB,236,2,3,6,Week 4,250,31.1
54,FO_SSVB-3,FO,SSVB,VB,236,2,3,6,Week 4,220,26.7
54,FO_SSVB-3,FO,SSVB,VB,236,2,3,6,Week 4,350,24.1
54,FO_SSVB-3,FO,SSVB,VB,236,2,3,6,Week 4,270,21.7
54,FO_SSVB-3,FO,SSVB,VB,236,2,3,6,Week 4,310,30.7
54,FO_SSVB-3,FO,SSVB,VB,236,2,3,6,Week 4,270,33.9
54,FO_SSVB-3,FO,SSVB,VB,236,2,3,6,Week 4,320,18.5
54,FO_SSVB-3,FO,SSVB,VB,236,2,3,6,Week 4,360,36.5
54,FO_SSVB-3,FO,SSVB,VB,236,2,3,6,Week 4,280,29.5
54,FO_SSVB-3,FO,SSVB,VB,236,2,3,6,Week 4,265,24.6
55,FO_SHSS-4,FO,SHSS,SH,241,2,4,1,Week 4,370,18.1
55,FO_SHSS-4,FO,SHSS,SH,241,2,4,1,Week 4,350,26
55,FO_SHSS-4,FO,SHSS,SH,241,2,4,1,Week 4,380,27.1
55,FO_SHSS-4,FO,SHSS,SH,241,2,4,1,Week 4,355,11.6
55,FO_SHSS-4,FO,SHSS,SH,241,2,4,1,Week 4,295,25.2
55,FO_SHSS-4,FO,SHSS,SH,241,2,4,1,Week 4,345,22.6
55,FO_SHSS-4,FO,SHSS,SH,241,2,4,1,Week 4,285,26.7
55,FO_SHSS-4,FO,SHSS,SH,241,2,4,1,Week 4,385,19.2
55,FO_SHSS-4,FO,SHSS,SH,241,2,4,1,Week 4,350,28.6
55,FO_SHSS-4,FO,SHSS,SH,241,2,4,1,Week 4,355,22.8
55,FO_SHSS-4,FO,SHSS,SS,241,2,4,1,Week 4,380,28.7
55,FO_SHSS-4,FO,SHSS,SS,241,2,4,1,Week 4,515,15.2
55,FO_SHSS-4,FO,SHSS,SS,241,2,4,1,Week 4,440,23.9
55,FO_SHSS-4,FO,SHSS,SS,241,2,4,1,Week 4,490,24.5
55,FO_SHSS-4,FO,SHSS,SS,241,2,4,1,Week 4,290,18.1
55,FO_SHSS-4,FO,SHSS,SS,241,2,4,1,Week 4,300,21.1
55,FO_SHSS-4,FO,SHSS,SS,241,2,4,1,Week 4,425,30.2
55,FO_SHSS-4,FO,SHSS,SS,241,2,4,1,Week 4,265,23.6
55,FO_SHSS-4,FO,SHSS,SS,241,2,4,1,Week 4,420,21.7
55,FO_SHSS-4,FO,SHSS,SS,241,2,4,1,Week 4,402,18
56,FO_SH-4,FO,SH,SH,242,2,4,2,Week 4,340,27.8
56,FO_SH-4,FO,SH,SH,242,2,4,2,Week 4,310,24
56,FO_SH-4,FO,SH,SH,242,2,4,2,Week 4,215,27
56,FO_SH-4,FO,SH,SH,242,2,4,2,Week 4,410,17.7
56,FO_SH-4,FO,SH,SH,242,2,4,2,Week 4,370,21.1
56,FO_SH-4,FO,SH,SH,242,2,4,2,Week 4,190,24.6
56,FO_SH-4,FO,SH,SH,242,2,4,2,Week 4,290,26.6
56,FO_SH-4,FO,SH,SH,242,2,4,2,Week 4,330,29.1
56,FO_SH-4,FO,SH,SH,242,2,4,2,Week 4,270,21.2
56,FO_SH-4,FO,SH,SH,242,2,4,2,Week 4,325,26.7
57,FO_SSVB-4,FO,SSVB,SS,243,2,4,3,Week 4,460,20.5
57,FO_SSVB-4,FO,SSVB,SS,243,2,4,3,Week 4,350,9.6
57,FO_SSVB-4,FO,SSVB,SS,243,2,4,3,Week 4,360,12.4
57,FO_SSVB-4,FO,SSVB,SS,243,2,4,3,Week 4,310,17.6
57,FO_SSVB-4,FO,SSVB,SS,243,2,4,3,Week 4,305,21.6
57,FO_SSVB-4,FO,SSVB,SS,243,2,4,3,Week 4,435,24.6
57,FO_SSVB-4,FO,SSVB,SS,243,2,4,3,Week 4,370,21.2
57,FO_SSVB-4,FO,SSVB,SS,243,2,4,3,Week 4,380,19.3
57,FO_SSVB-4,FO,SSVB,SS,243,2,4,3,Week 4,365,16.5
57,FO_SSVB-4,FO,SSVB,SS,243,2,4,3,Week 4,400,2.1
57,FO_SSVB-4,FO,SSVB,VB,243,2,4,3,Week 4,720+,31
57,FO_SSVB-4,FO,SSVB,VB,243,2,4,3,Week 4,250,27.3
57,FO_SSVB-4,FO,SSVB,VB,243,2,4,3,Week 4,275,27.2
57,FO_SSVB-4,FO,SSVB,VB,243,2,4,3,Week 4,565,35.4
57,FO_SSVB-4,FO,SSVB,VB,243,2,4,3,Week 4,435+,29.5
57,FO_SSVB-4,FO,SSVB,VB,243,2,4,3,Week 4,230,30.1
57,FO_SSVB-4,FO,SSVB,VB,243,2,4,3,Week 4,490,32.9
57,FO_SSVB-4,FO,SSVB,VB,243,2,4,3,Week 4,240,28.3
57,FO_SSVB-4,FO,SSVB,VB,243,2,4,3,Week 4,280,27.7
57,FO_SSVB-4,FO,SSVB,VB,243,2,4,3,Week 4,240,33
58,FO_SS-4,FO,SS,SS,244,2,4,4,Week 4,320,21.2
58,FO_SS-4,FO,SS,SS,244,2,4,4,Week 4,245,9.2
58,FO_SS-4,FO,SS,SS,244,2,4,4,Week 4,380,3.4
58,FO_SS-4,FO,SS,SS,244,2,4,4,Week 4,387,10.4
58,FO_SS-4,FO,SS,SS,244,2,4,4,Week 4,240,5.2
58,FO_SS-4,FO,SS,SS,244,2,4,4,Week 4,310,20.6
58,FO_SS-4,FO,SS,SS,244,2,4,4,Week 4,205,9.7
58,FO_SS-4,FO,SS,SS,244,2,4,4,Week 4,470,10.7
58,FO_SS-4,FO,SS,SS,244,2,4,4,Week 4,310,26.2
58,FO_SS-4,FO,SS,SS,244,2,4,4,Week 4,270,15.4
59,FO_VB-4,FO,VB,VB,245,2,4,5,Week 4,435+,29.2
59,FO_VB-4,FO,VB,VB,245,2,4,5,Week 4,685+,34.4
59,FO_VB-4,FO,VB,VB,245,2,4,5,Week 4,260,36.6
59,FO_VB-4,FO,VB,VB,245,2,4,5,Week 4,480+,30.5
59,FO_VB-4,FO,VB,VB,245,2,4,5,Week 4,620+,32.2
59,FO_VB-4,FO,VB,VB,245,2,4,5,Week 4,220,22.9
59,FO_VB-4,FO,VB,VB,245,2,4,5,Week 4,275,26
59,FO_VB-4,FO,VB,VB,245,2,4,5,Week 4,635+,26.4
59,FO_VB-4,FO,VB,VB,245,2,4,5,Week 4,660+,23.4
59,FO_VB-4,FO,VB,VB,245,2,4,5,Week 4,340+,37.8
60,FO_SHVB-4,FO,SHVB,SH,246,2,4,6,Week 4,395,26.2
60,FO_SHVB-4,FO,SHVB,SH,246,2,4,6,Week 4,385,36.7
60,FO_SHVB-4,FO,SHVB,SH,246,2,4,6,Week 4,345,29.3
60,FO_SHVB-4,FO,SHVB,SH,246,2,4,6,Week 4,340,19.8
60,FO_SHVB-4,FO,SHVB,SH,246,2,4,6,Week 4,330,25.1
60,FO_SHVB-4,FO,SHVB,SH,246,2,4,6,Week 4,380,10.5
60,FO_SHVB-4,FO,SHVB,SH,246,2,4,6,Week 4,350,28.5
60,FO_SHVB-4,FO,SHVB,SH,246,2,4,6,Week 4,450,28.8
60,FO_SHVB-4,FO,SHVB,SH,246,2,4,6,Week 4,450,24.8
60,FO_SHVB-4,FO,SHVB,SH,246,2,4,6,Week 4,300,27.2
60,FO_SHVB-4,FO,SHVB,VB,246,2,4,6,Week 4,670+,34.2
60,FO_SHVB-4,FO,SHVB,VB,246,2,4,6,Week 4,665+,34.7
60,FO_SHVB-4,FO,SHVB,VB,246,2,4,6,Week 4,300+,33.9
60,FO_SHVB-4,FO,SHVB,VB,246,2,4,6,Week 4,300,33.6
60,FO_SHVB-4,FO,SHVB,VB,246,2,4,6,Week 4,260,34.2
60,FO_SHVB-4,FO,SHVB,VB,246,2,4,6,Week 4,520+,33.4
60,FO_SHVB-4,FO,SHVB,VB,246,2,4,6,Week 4,380+,35.4
60,FO_SHVB-4,FO,SHVB,VB,246,2,4,6,Week 4,570+,33.5
60,FO_SHVB-4,FO,SHVB,VB,246,2,4,6,Week 4,600+,30.5
60,FO_SHVB-4,FO,SHVB,VB,246,2,4,6,Week 4,310+,35.8
61,FO_SHVB-5,FO,SHVB,SH,251,2,5,1,Week 4,235,28
61,FO_SHVB-5,FO,SHVB,SH,251,2,5,1,Week 4,275,31.2
61,FO_SHVB-5,FO,SHVB,SH,251,2,5,1,Week 4,300,13.6
61,FO_SHVB-5,FO,SHVB,SH,251,2,5,1,Week 4,395,25
61,FO_SHVB-5,FO,SHVB,SH,251,2,5,1,Week 4,340,23.7
61,FO_SHVB-5,FO,SHVB,SH,251,2,5,1,Week 4,365,25.3
61,FO_SHVB-5,FO,SHVB,SH,251,2,5,1,Week 4,390,23
61,FO_SHVB-5,FO,SHVB,SH,251,2,5,1,Week 4,340,21
61,FO_SHVB-5,FO,SHVB,SH,251,2,5,1,Week 4,350,10.9
61,FO_SHVB-5,FO,SHVB,SH,251,2,5,1,Week 4,350,9.2
61,FO_SHVB-5,FO,SHVB,VB,251,2,5,1,Week 4,220+,30.8
61,FO_SHVB-5,FO,SHVB,VB,251,2,5,1,Week 4,505+,39
61,FO_SHVB-5,FO,SHVB,VB,251,2,5,1,Week 4,420+,32.5
61,FO_SHVB-5,FO,SHVB,VB,251,2,5,1,Week 4,280,30.7
61,FO_SHVB-5,FO,SHVB,VB,251,2,5,1,Week 4,185,26.8
61,FO_SHVB-5,FO,SHVB,VB,251,2,5,1,Week 4,215+,28.9
61,FO_SHVB-5,FO,SHVB,VB,251,2,5,1,Week 4,515+,30.7
61,FO_SHVB-5,FO,SHVB,VB,251,2,5,1,Week 4,320+,35.3
61,FO_SHVB-5,FO,SHVB,VB,251,2,5,1,Week 4,210+,30.8
61,FO_SHVB-5,FO,SHVB,VB,251,2,5,1,Week 4,210+,28.3
62,FO_SS-5,FO,SS,SS,252,2,5,2,Week 4,335,21
62,FO_SS-5,FO,SS,SS,252,2,5,2,Week 4,330,19.4
62,FO_SS-5,FO,SS,SS,252,2,5,2,Week 4,320,23.8
62,FO_SS-5,FO,SS,SS,252,2,5,2,Week 4,325,17.7
62,FO_SS-5,FO,SS,SS,252,2,5,2,Week 4,320,6.9
62,FO_SS-5,FO,SS,SS,252,2,5,2,Week 4,425,7.5
62,FO_SS-5,FO,SS,SS,252,2,5,2,Week 4,325,3.1
62,FO_SS-5,FO,SS,SS,252,2,5,2,Week 4,295,4.2
62,FO_SS-5,FO,SS,SS,252,2,5,2,Week 4,370,30.7
62,FO_SS-5,FO,SS,SS,252,2,5,2,Week 4,270,15.4
63,FO_SHSS-5,FO,SHSS,SH,253,2,5,3,Week 4,275,26.8
63,FO_SHSS-5,FO,SHSS,SH,253,2,5,3,Week 4,330,25.4
63,FO_SHSS-5,FO,SHSS,SH,253,2,5,3,Week 4,290,26
63,FO_SHSS-5,FO,SHSS,SH,253,2,5,3,Week 4,305,14.1
63,FO_SHSS-5,FO,SHSS,SH,253,2,5,3,Week 4,335,22.8
63,FO_SHSS-5,FO,SHSS,SH,253,2,5,3,Week 4,350,26
63,FO_SHSS-5,FO,SHSS,SH,253,2,5,3,Week 4,380,24.4
63,FO_SHSS-5,FO,SHSS,SH,253,2,5,3,Week 4,315,26.9
63,FO_SHSS-5,FO,SHSS,SH,253,2,5,3,Week 4,220,29.4
63,FO_SHSS-5,FO,SHSS,SH,253,2,5,3,Week 4,380,21.8
63,FO_SHSS-5,FO,SHSS,SS,253,2,5,3,Week 4,270,16
63,FO_SHSS-5,FO,SHSS,SS,253,2,5,3,Week 4,320,13
63,FO_SHSS-5,FO,SHSS,SS,253,2,5,3,Week 4,285,11.3
63,FO_SHSS-5,FO,SHSS,SS,253,2,5,3,Week 4,375,6.3
63,FO_SHSS-5,FO,SHSS,SS,253,2,5,3,Week 4,280,19
63,FO_SHSS-5,FO,SHSS,SS,253,2,5,3,Week 4,255,7.4
63,FO_SHSS-5,FO,SHSS,SS,253,2,5,3,Week 4,270,1.4
63,FO_SHSS-5,FO,SHSS,SS,253,2,5,3,Week 4,315,7.1
63,FO_SHSS-5,FO,SHSS,SS,253,2,5,3,Week 4,310,19.8
63,FO_SHSS-5,FO,SHSS,SS,253,2,5,3,Week 4,220,15.1
64,FO_VB-5,FO,VB,VB,254,2,5,4,Week 4,360+,34.1
64,FO_VB-5,FO,VB,VB,254,2,5,4,Week 4,575+,26.7
64,FO_VB-5,FO,VB,VB,254,2,5,4,Week 4,265,29.2
64,FO_VB-5,FO,VB,VB,254,2,5,4,Week 4,340,26.8
64,FO_VB-5,FO,VB,VB,254,2,5,4,Week 4,430+,34.7
64,FO_VB-5,FO,VB,VB,254,2,5,4,Week 4,260,22.6
64,FO_VB-5,FO,VB,VB,254,2,5,4,Week 4,240,34.7
64,FO_VB-5,FO,VB,VB,254,2,5,4,Week 4,260+,35.2
64,FO_VB-5,FO,VB,VB,254,2,5,4,Week 4,260,35.4
64,FO_VB-5,FO,VB,VB,254,2,5,4,Week 4,355+,23.8
65,FO_SSVB-5,FO,SSVB,SS,255,2,5,5,Week 4,255,28
65,FO_SSVB-5,FO,SSVB,SS,255,2,5,5,Week 4,290,34.5
65,FO_SSVB-5,FO,SSVB,SS,255,2,5,5,Week 4,220,17.8
65,FO_SSVB-5,FO,SSVB,SS,255,2,5,5,Week 4,250,26.1
65,FO_SSVB-5,FO,SSVB,SS,255,2,5,5,Week 4,280,29.6
65,FO_SSVB-5,FO,SSVB,SS,255,2,5,5,Week 4,310,28.9
65,FO_SSVB-5,FO,SSVB,SS,255,2,5,5,Week 4,305,26.2
65,FO_SSVB-5,FO,SSVB,SS,255,2,5,5,Week 4,345,28.9
65,FO_SSVB-5,FO,SSVB,SS,255,2,5,5,Week 4,180,32.3
65,FO_SSVB-5,FO,SSVB,SS,255,2,5,5,Week 4,310,34
65,FO_SSVB-5,FO,SSVB,VB,255,2,5,5,Week 4,320+,16.5
65,FO_SSVB-5,FO,SSVB,VB,255,2,5,5,Week 4,215,24.8
65,FO_SSVB-5,FO,SSVB,VB,255,2,5,5,Week 4,202+,24
65,FO_SSVB-5,FO,SSVB,VB,255,2,5,5,Week 4,260,25.3
65,FO_SSVB-5,FO,SSVB,VB,255,2,5,5,Week 4,220+,21.6
65,FO_SSVB-5,FO,SSVB,VB,255,2,5,5,Week 4,250+,23.2
65,FO_SSVB-5,FO,SSVB,VB,255,2,5,5,Week 4,270,13.7
65,FO_SSVB-5,FO,SSVB,VB,255,2,5,5,Week 4,300,16.2
65,FO_SSVB-5,FO,SSVB,VB,255,2,5,5,Week 4,210,8.1
65,FO_SSVB-5,FO,SSVB,VB,255,2,5,5,Week 4,240,20
66,FO_SH-5,FO,SH,SH,256,2,5,6,Week 4,295,16
66,FO_SH-5,FO,SH,SH,256,2,5,6,Week 4,280,22.7
66,FO_SH-5,FO,SH,SH,256,2,5,6,Week 4,320,24.7
66,FO_SH-5,FO,SH,SH,256,2,5,6,Week 4,305,25.1
66,FO_SH-5,FO,SH,SH,256,2,5,6,Week 4,390,19.8
66,FO_SH-5,FO,SH,SH,256,2,5,6,Week 4,300,34.8
66,FO_SH-5,FO,SH,SH,256,2,5,6,Week 4,310,26.2
66,FO_SH-5,FO,SH,SH,256,2,5,6,Week 4,365,29
66,FO_SH-5,FO,SH,SH,256,2,5,6,Week 4,230,24.9
66,FO_SH-5,FO,SH,SH,256,2,5,6,Week 4,335,26.4
67,FO_SSVB-6,FO,SSVB,SS,261,2,6,1,Week 4,400,"22,4"
67,FO_SSVB-6,FO,SSVB,SS,261,2,6,1,Week 4,320,21
67,FO_SSVB-6,FO,SSVB,SS,261,2,6,1,Week 4,330,21.7
67,FO_SSVB-6,FO,SSVB,SS,261,2,6,1,Week 4,375,18.8
67,FO_SSVB-6,FO,SSVB,SS,261,2,6,1,Week 4,405,16
67,FO_SSVB-6,FO,SSVB,SS,261,2,6,1,Week 4,310,21.8
67,FO_SSVB-6,FO,SSVB,SS,261,2,6,1,Week 4,395,19.5
67,FO_SSVB-6,FO,SSVB,SS,261,2,6,1,Week 4,105,16.5
67,FO_SSVB-6,FO,SSVB,SS,261,2,6,1,Week 4,340,23.5
67,FO_SSVB-6,FO,SSVB,SS,261,2,6,1,Week 4,340,20.1
67,FO_SSVB-6,FO,SSVB,VB,261,2,6,1,Week 4,410+,34.5
67,FO_SSVB-6,FO,SSVB,VB,261,2,6,1,Week 4,250,19.9
67,FO_SSVB-6,FO,SSVB,VB,261,2,6,1,Week 4,245+,32.6
67,FO_SSVB-6,FO,SSVB,VB,261,2,6,1,Week 4,255,33.3
67,FO_SSVB-6,FO,SSVB,VB,261,2,6,1,Week 4,660+,38
67,FO_SSVB-6,FO,SSVB,VB,261,2,6,1,Week 4,245+,32.6
67,FO_SSVB-6,FO,SSVB,VB,261,2,6,1,Week 4,290+,33.6
67,FO_SSVB-6,FO,SSVB,VB,261,2,6,1,Week 4,540+,29.4
67,FO_SSVB-6,FO,SSVB,VB,261,2,6,1,Week 4,205+,24.8
67,FO_SSVB-6,FO,SSVB,VB,261,2,6,1,Week 4,310+,36.6
68,FO_VB-6,FO,VB,VB,262,2,6,2,Week 4,450+,35.7
68,FO_VB-6,FO,VB,VB,262,2,6,2,Week 4,500+,23.7
68,FO_VB-6,FO,VB,VB,262,2,6,2,Week 4,345+,30.4
68,FO_VB-6,FO,VB,VB,262,2,6,2,Week 4,350+,33.2
68,FO_VB-6,FO,VB,VB,262,2,6,2,Week 4,490,33.7
68,FO_VB-6,FO,VB,VB,262,2,6,2,Week 4,310,32.3
68,FO_VB-6,FO,VB,VB,262,2,6,2,Week 4,320+,24.1
68,FO_VB-6,FO,VB,VB,262,2,6,2,Week 4,355+,25.8
68,FO_VB-6,FO,VB,VB,262,2,6,2,Week 4,190,36.7
68,FO_VB-6,FO,VB,VB,262,2,6,2,Week 4,220+,29.7
69,FO_SH-6,FO,SH,SH,263,2,6,3,Week 4,170,22.2
69,FO_SH-6,FO,SH,SH,263,2,6,3,Week 4,280,14.5
69,FO_SH-6,FO,SH,SH,263,2,6,3,Week 4,355,26.2
69,FO_SH-6,FO,SH,SH,263,2,6,3,Week 4,230,28.5
69,FO_SH-6,FO,SH,SH,263,2,6,3,Week 4,290,20.1
69,FO_SH-6,FO,SH,SH,263,2,6,3,Week 4,370,25.4
69,FO_SH-6,FO,SH,SH,263,2,6,3,Week 4,270,23.8
